n,m,k0,initial_nodes,iteration,reciprocal_threshold,df,entropy,normalized_entropy,spectral_scaling,spectral_gap,root_is_leader,filename
50,3,1,1,0,0.9166666666666666,0.9930795016269967,0.0,0.0,50.152066934775185,4.332391503738713,False,prices_model_n50_m3_k01_initial_nodes1_p0.92_iteration0
50,3,1,1,1,0.9166666666666666,0.9930795016269967,0.0,0.0,48.40290046810973,4.481233856349582,False,prices_model_n50_m3_k01_initial_nodes1_p0.92_iteration1
50,3,1,1,2,0.9166666666666666,0.9930795016269967,0.0,0.0,46.51057726098798,3.7096894403642136,False,prices_model_n50_m3_k01_initial_nodes1_p0.92_iteration2
50,3,1,1,3,0.9166666666666666,0.9930795016269967,0.0,0.0,36.45276137784979,3.491394815567369,False,prices_model_n50_m3_k01_initial_nodes1_p0.92_iteration3
50,3,1,1,4,0.9166666666666666,0.9930795016269967,0.0,0.0,50.75545829299657,4.578809436259249,False,prices_model_n50_m3_k01_initial_nodes1_p0.92_iteration4
50,3,1,1,5,0.9166666666666666,0.9930795016269967,0.0,0.0,49.754759109011516,4.49658767551919,False,prices_model_n50_m3_k01_initial_nodes1_p0.92_iteration5
50,3,1,1,6,0.9166666666666666,0.9930795016269967,0.0,0.0,49.69533478932076,4.63053850672199,False,prices_model_n50_m3_k01_initial_nodes1_p0.92_iteration6
50,3,1,1,7,0.9166666666666666,0.9930795016269967,0.0,0.0,60.436342352470625,5.259123044066763,False,prices_model_n50_m3_k01_initial_nodes1_p0.92_iteration7
50,3,1,1,8,0.9166666666666666,0.9930795016269967,0.0,0.0,51.95753681974459,4.481480609928308,False,prices_model_n50_m3_k01_initial_nodes1_p0.92_iteration8
50,3,1,1,9,0.9166666666666666,0.9930795016269967,0.0,0.0,48.885532583315054,4.4048057207492795,False,prices_model_n50_m3_k01_initial_nodes1_p0.92_iteration9
50,3,1,1,0,0.9583333333333333,0.9930795016269967,0.0,0.0,55.59015871219383,4.582756181403199,False,prices_model_n50_m3_k01_initial_nodes1_p0.96_iteration0
50,3,1,1,1,0.9583333333333333,0.9930795016269967,0.0,0.0,45.41039351775606,4.235680732029734,False,prices_model_n50_m3_k01_initial_nodes1_p0.96_iteration1
50,3,1,1,2,0.9583333333333333,0.9930795016269967,0.0,0.0,47.21152291046545,4.230025754069163,False,prices_model_n50_m3_k01_initial_nodes1_p0.96_iteration2
50,3,1,1,3,0.9583333333333333,0.9930795016269967,0.0,0.0,52.34677316590787,4.348846923578498,False,prices_model_n50_m3_k01_initial_nodes1_p0.96_iteration3
50,3,1,1,4,0.9583333333333333,0.9930795016269967,0.0,0.0,48.86271778541623,4.363547543126529,False,prices_model_n50_m3_k01_initial_nodes1_p0.96_iteration4
50,3,1,1,5,0.9583333333333333,0.9930795016269967,0.0,0.0,44.67205462080769,4.133449543937481,False,prices_model_n50_m3_k01_initial_nodes1_p0.96_iteration5
50,3,1,1,6,0.9583333333333333,0.9930795016269967,0.0,0.0,50.957574533470265,4.550776624255322,False,prices_model_n50_m3_k01_initial_nodes1_p0.96_iteration6
50,3,1,1,7,0.9583333333333333,0.9930795016269967,0.0,0.0,47.699255623346595,4.390813978031432,False,prices_model_n50_m3_k01_initial_nodes1_p0.96_iteration7
50,3,1,1,8,0.9583333333333333,0.9930795016269967,0.0,0.0,53.93398137928697,4.887753104985753,False,prices_model_n50_m3_k01_initial_nodes1_p0.96_iteration8
50,3,1,1,9,0.9583333333333333,0.9930795016269967,0.0,0.0,40.55771704008574,4.022563264227855,False,prices_model_n50_m3_k01_initial_nodes1_p0.96_iteration9
50,3,1,1,0,1.0,1.0,0.0,0.0,47.483130680884585,4.604433727526072,True,prices_model_n50_m3_k01_initial_nodes1_p1.0_iteration0
50,3,1,1,1,1.0,1.0,0.0,0.0,49.947089281385836,5.090985964249013,True,prices_model_n50_m3_k01_initial_nodes1_p1.0_iteration1
50,3,1,1,2,1.0,1.0,0.0,0.0,48.16471601896653,4.740179702249579,True,prices_model_n50_m3_k01_initial_nodes1_p1.0_iteration2
50,3,1,1,3,1.0,1.0,0.0,0.0,54.711266368557744,5.389661180088316,True,prices_model_n50_m3_k01_initial_nodes1_p1.0_iteration3
50,3,1,1,4,1.0,1.0,0.0,0.0,47.638254187374976,4.406642252880486,True,prices_model_n50_m3_k01_initial_nodes1_p1.0_iteration4
50,3,1,1,5,1.0,1.0,0.0,0.0,46.625810531426964,4.923832989636015,True,prices_model_n50_m3_k01_initial_nodes1_p1.0_iteration5
50,3,1,1,6,1.0,1.0,0.0,0.0,47.804249868252434,4.7271300264001725,True,prices_model_n50_m3_k01_initial_nodes1_p1.0_iteration6
50,3,1,1,7,1.0,1.0,0.0,0.0,54.0166441212944,5.041248343860209,True,prices_model_n50_m3_k01_initial_nodes1_p1.0_iteration7
50,3,1,1,8,1.0,1.0,0.0,0.0,54.390153543081546,4.720387584400857,True,prices_model_n50_m3_k01_initial_nodes1_p1.0_iteration8
50,3,1,1,9,1.0,1.0,0.0,0.0,52.25131939332398,4.205026763196216,True,prices_model_n50_m3_k01_initial_nodes1_p1.0_iteration9
100,3,1,1,0,0.0,0.0,1.9128926360627734,1.0,49.89828432425743,3.9591221828807894,False,prices_model_n100_m3_k01_initial_nodes1_p0.0_iteration0
100,3,1,1,1,0.0,0.0,1.9321475374995825,1.0,67.73569082319179,3.792163171292474,False,prices_model_n100_m3_k01_initial_nodes1_p0.0_iteration1
100,3,1,1,2,0.0,0.0,1.9187687633559056,1.0,57.16386135675434,4.098740495330297,False,prices_model_n100_m3_k01_initial_nodes1_p0.0_iteration2
100,3,1,1,3,0.0,2.4083913434796588e-08,1.922364371661544,1.0,56.44604532694226,3.269584943150657,False,prices_model_n100_m3_k01_initial_nodes1_p0.0_iteration3
100,3,1,1,4,0.0,0.0,1.9352180923543028,1.0,77.63541853837333,3.4770065322166284,False,prices_model_n100_m3_k01_initial_nodes1_p0.0_iteration4
100,3,1,1,5,0.0,0.0,1.9361996534280133,1.0,68.31458907579689,3.6772093474248537,False,prices_model_n100_m3_k01_initial_nodes1_p0.0_iteration5
100,3,1,1,6,0.0,0.0,1.9163480322867987,1.0,70.18494940408014,4.021835955034339,False,prices_model_n100_m3_k01_initial_nodes1_p0.0_iteration6
100,3,1,1,7,0.0,0.0,1.9218068957810965,1.0,57.701768690963476,3.6618625551933777,False,prices_model_n100_m3_k01_initial_nodes1_p0.0_iteration7
100,3,1,1,8,0.0,0.0,1.9362547731096276,1.0,66.75530833473664,3.8151570887766075,False,prices_model_n100_m3_k01_initial_nodes1_p0.0_iteration8
100,3,1,1,9,0.0,0.0,1.9432342560115061,1.0,68.37005525633563,4.1791780910679615,False,prices_model_n100_m3_k01_initial_nodes1_p0.0_iteration9
100,3,1,1,0,0.041666666666666664,0.0716059488351171,1.9753536611492146,1.0002817582627477,90.27051051618956,4.4901017144881195,False,prices_model_n100_m3_k01_initial_nodes1_p0.04_iteration0
100,3,1,1,1,0.041666666666666664,0.0,1.9290447090635068,1.0,63.9056244354927,3.874367993760875,False,prices_model_n100_m3_k01_initial_nodes1_p0.04_iteration1
100,3,1,1,2,0.041666666666666664,0.0,1.956705759460005,1.0,68.33383455635031,3.7040693393084405,False,prices_model_n100_m3_k01_initial_nodes1_p0.04_iteration2
100,3,1,1,3,0.041666666666666664,0.0,1.9407525907466943,1.0,81.73670593550843,3.9141066527659367,False,prices_model_n100_m3_k01_initial_nodes1_p0.04_iteration3
100,3,1,1,4,0.041666666666666664,0.05842039724185008,1.9119203784403545,1.0000532652883798,70.44776055958054,3.6900559186884196,False,prices_model_n100_m3_k01_initial_nodes1_p0.04_iteration4
100,3,1,1,5,0.041666666666666664,0.0,1.9479171858983286,1.0,70.02034358373434,4.265032093848907,False,prices_model_n100_m3_k01_initial_nodes1_p0.04_iteration5
100,3,1,1,6,0.041666666666666664,0.0,1.9275702359691473,1.0,57.18391664810177,3.8372243061472506,False,prices_model_n100_m3_k01_initial_nodes1_p0.04_iteration6
100,3,1,1,7,0.041666666666666664,0.0,1.9381749358018507,1.0,65.99202682056426,4.111103491192796,False,prices_model_n100_m3_k01_initial_nodes1_p0.04_iteration7
100,3,1,1,8,0.041666666666666664,0.07160639333192916,1.9323682927897552,0.9989056873640425,65.46165942953101,3.7973016499576238,False,prices_model_n100_m3_k01_initial_nodes1_p0.04_iteration8
100,3,1,1,9,0.041666666666666664,0.0,1.9474827953699043,1.0,69.30747723445683,4.01514077169207,False,prices_model_n100_m3_k01_initial_nodes1_p0.04_iteration9
100,3,1,1,0,0.08333333333333333,0.2892133519202761,1.912203275583603,1.0000607678818503,70.67161242801541,4.185723321848605,False,prices_model_n100_m3_k01_initial_nodes1_p0.08_iteration0
100,3,1,1,1,0.08333333333333333,0.3062276441762207,1.9230392929951021,0.9982364065096787,77.45462234149652,4.146793186995058,False,prices_model_n100_m3_k01_initial_nodes1_p0.08_iteration1
100,3,1,1,2,0.08333333333333333,0.2538497968517604,1.9023759140553915,1.004028135939461,66.82796629115082,3.726226924351703,False,prices_model_n100_m3_k01_initial_nodes1_p0.08_iteration2
100,3,1,1,3,0.08333333333333333,0.30625996728436644,1.9110655211398695,0.9966124550073526,81.66488331718779,4.143520025020528,False,prices_model_n100_m3_k01_initial_nodes1_p0.08_iteration3
100,3,1,1,4,0.08333333333333333,0.2688961181370708,1.9078010356687178,1.0045831292303211,71.9212830504609,3.7973569281191892,False,prices_model_n100_m3_k01_initial_nodes1_p0.08_iteration4
100,3,1,1,5,0.08333333333333333,0.31549310682645276,1.9038793630173774,0.9968446328196566,81.0303715844399,4.3503921737937405,False,prices_model_n100_m3_k01_initial_nodes1_p0.08_iteration5
100,3,1,1,6,0.08333333333333333,0.26179951498901166,1.9123134675394022,0.9991090991311369,70.20847462712466,3.7737836285805653,False,prices_model_n100_m3_k01_initial_nodes1_p0.08_iteration6
100,3,1,1,7,0.08333333333333333,0.27601545158438245,1.904336232516387,0.9984096541290804,72.94564013301411,4.034657478847957,False,prices_model_n100_m3_k01_initial_nodes1_p0.08_iteration7
100,3,1,1,8,0.08333333333333333,0.25742672480625967,1.9089225254022382,0.9988469633455017,65.65866197200295,3.5864307786867986,False,prices_model_n100_m3_k01_initial_nodes1_p0.08_iteration8
100,3,1,1,9,0.08333333333333333,0.21814019914595945,1.9106605518380273,1.004212321884502,54.95716203642225,3.5353566085115355,False,prices_model_n100_m3_k01_initial_nodes1_p0.08_iteration9
100,3,1,1,0,0.125,0.46806992812334924,1.8070275005735408,0.962221738671384,67.00739716366941,3.7887385259042192,False,prices_model_n100_m3_k01_initial_nodes1_p0.12_iteration0
100,3,1,1,1,0.125,0.508821286174347,1.7944696480570008,0.948432469065291,91.93216615704506,4.280714346335879,False,prices_model_n100_m3_k01_initial_nodes1_p0.12_iteration1
100,3,1,1,2,0.125,0.4755591140194582,1.8105446855041212,0.9588899909840682,79.78509823993257,4.220495738920746,False,prices_model_n100_m3_k01_initial_nodes1_p0.12_iteration2
100,3,1,1,3,0.125,0.47283303991583664,1.8225158771414085,0.9670239706928815,77.34800254727934,4.056494903528095,False,prices_model_n100_m3_k01_initial_nodes1_p0.12_iteration3
100,3,1,1,4,0.125,0.4927880613476107,1.800855517700117,0.9535985168790125,90.5614269894226,4.5698499291248424,False,prices_model_n100_m3_k01_initial_nodes1_p0.12_iteration4
100,3,1,1,5,0.125,0.45933895206521785,1.8193302995086624,0.970989592853597,72.49976465256631,3.8426107576596626,False,prices_model_n100_m3_k01_initial_nodes1_p0.12_iteration5
100,3,1,1,6,0.125,0.42702004781404873,1.811657979375287,0.9771437123840192,65.65548955929216,3.8285510100401856,False,prices_model_n100_m3_k01_initial_nodes1_p0.12_iteration6
100,3,1,1,7,0.125,0.5226754571369581,1.8142490116799623,0.9458133048888775,76.72692461324162,4.163444606615485,False,prices_model_n100_m3_k01_initial_nodes1_p0.12_iteration7
100,3,1,1,8,0.125,0.449751868446103,1.8200102917409577,0.9733913731466297,65.48745889046269,3.318844010950439,False,prices_model_n100_m3_k01_initial_nodes1_p0.12_iteration8
100,3,1,1,9,0.125,0.4632541001812219,1.8072552501004466,0.9639517136596689,78.30436902715407,4.70803411804059,False,prices_model_n100_m3_k01_initial_nodes1_p0.12_iteration9
100,3,1,1,0,0.16666666666666666,0.6772166997725951,1.5976956283321808,0.8278313001172736,99.44503140044418,4.219779976294278,False,prices_model_n100_m3_k01_initial_nodes1_p0.17_iteration0
100,3,1,1,1,0.16666666666666666,0.6394869290206887,1.595541374700368,0.8486488394163932,73.44030290387532,4.508593449075643,False,prices_model_n100_m3_k01_initial_nodes1_p0.17_iteration1
100,3,1,1,2,0.16666666666666666,0.6583626245046231,1.5944770947069862,0.8335049096257593,84.62032133919611,4.513997279021843,False,prices_model_n100_m3_k01_initial_nodes1_p0.17_iteration2
100,3,1,1,3,0.16666666666666666,0.6488387223688138,1.5957874907102065,0.8412395847700488,98.71227570055387,4.481569678024078,False,prices_model_n100_m3_k01_initial_nodes1_p0.17_iteration3
100,3,1,1,4,0.16666666666666666,0.6654438173442462,1.6052714427932988,0.8420189290626646,81.07533944765102,3.941766732583549,False,prices_model_n100_m3_k01_initial_nodes1_p0.17_iteration4
100,3,1,1,5,0.16666666666666666,0.6450782595660899,1.5685681895711137,0.8349729493990775,87.35963958566755,4.648007337292396,False,prices_model_n100_m3_k01_initial_nodes1_p0.17_iteration5
100,3,1,1,6,0.16666666666666666,0.6242432640202648,1.5999102742447244,0.8615590520671926,65.46390589964729,4.075916210010509,False,prices_model_n100_m3_k01_initial_nodes1_p0.17_iteration6
100,3,1,1,7,0.16666666666666666,0.653351670867736,1.5956039479054844,0.8384832514031823,95.11521093555596,4.5413982115038305,False,prices_model_n100_m3_k01_initial_nodes1_p0.17_iteration7
100,3,1,1,8,0.16666666666666666,0.6453816055730114,1.5975489416519941,0.8461440634128676,87.0872696608633,4.341790871273432,False,prices_model_n100_m3_k01_initial_nodes1_p0.17_iteration8
100,3,1,1,9,0.16666666666666666,0.653332295462799,1.5942000306060264,0.8427633699667205,95.46010983877704,4.573921263461885,False,prices_model_n100_m3_k01_initial_nodes1_p0.17_iteration9
100,3,1,1,0,0.20833333333333331,0.7654604624652501,1.3862520134784777,0.7356724179309536,80.17956378975643,4.159516178376624,False,prices_model_n100_m3_k01_initial_nodes1_p0.21_iteration0
100,3,1,1,1,0.20833333333333331,0.7838489884880648,1.386210941455391,0.7217441101913263,89.26323584260487,4.499955039193935,False,prices_model_n100_m3_k01_initial_nodes1_p0.21_iteration1
100,3,1,1,2,0.20833333333333331,0.7748541045815175,1.3862529007962887,0.7308533467999315,79.10578312084307,4.374978486744134,False,prices_model_n100_m3_k01_initial_nodes1_p0.21_iteration2
100,3,1,1,3,0.20833333333333331,0.7818822582438768,1.3862607300821577,0.7201110847196937,97.81065975989483,4.591169972526716,False,prices_model_n100_m3_k01_initial_nodes1_p0.21_iteration3
100,3,1,1,4,0.20833333333333331,0.7846149987677263,1.3862736324501272,0.7169034306193937,92.33786667574039,4.459559554552395,False,prices_model_n100_m3_k01_initial_nodes1_p0.21_iteration4
100,3,1,1,5,0.20833333333333331,0.7816551812618604,1.3751759714367209,0.7203605056609685,81.61248313647528,4.364246552154409,False,prices_model_n100_m3_k01_initial_nodes1_p0.21_iteration5
100,3,1,1,6,0.20833333333333331,0.7772717680202335,1.3862886322367036,0.7249643456856812,79.77619084735419,4.187405852089781,False,prices_model_n100_m3_k01_initial_nodes1_p0.21_iteration6
100,3,1,1,7,0.20833333333333331,0.786021201122536,1.3862931925474298,0.7094141194061847,96.9981787589098,4.514089031863547,False,prices_model_n100_m3_k01_initial_nodes1_p0.21_iteration7
100,3,1,1,8,0.20833333333333331,0.7837608633476281,1.3862827463352763,0.7191652574141171,92.35960435287627,4.088218412847394,False,prices_model_n100_m3_k01_initial_nodes1_p0.21_iteration8
100,3,1,1,9,0.20833333333333331,0.7972546336483507,1.3862896079657545,0.7108663864004523,104.18574788692901,5.0112436518447705,False,prices_model_n100_m3_k01_initial_nodes1_p0.21_iteration9
100,3,1,1,0,0.25,0.9797958971132713,1.0986122886681098,0.5362347451620427,101.81108883109232,5.208324364148879,False,prices_model_n100_m3_k01_initial_nodes1_p0.25_iteration0
100,3,1,1,1,0.25,0.9797958971132713,1.0986122886681098,0.5378183490686831,100.81443932597413,4.89170277172909,False,prices_model_n100_m3_k01_initial_nodes1_p0.25_iteration1
100,3,1,1,2,0.25,0.9797958971132713,1.0986122886681098,0.5382079334373864,105.57222171604364,5.044230344552738,False,prices_model_n100_m3_k01_initial_nodes1_p0.25_iteration2
100,3,1,1,3,0.25,0.9797958971132713,1.0986122886681098,0.5464633560868182,96.68032996634285,4.715703953411034,False,prices_model_n100_m3_k01_initial_nodes1_p0.25_iteration3
100,3,1,1,4,0.25,0.9797958971132713,1.0986122886681098,0.5484607704021399,90.2214165698755,4.814368602046679,False,prices_model_n100_m3_k01_initial_nodes1_p0.25_iteration4
100,3,1,1,5,0.25,0.9797958971132713,1.0986122886681098,0.5298425529671682,120.77614234036724,5.359875976272758,False,prices_model_n100_m3_k01_initial_nodes1_p0.25_iteration5
100,3,1,1,6,0.25,0.9797958971132713,1.0986122886681098,0.525669241577041,133.22207124691653,6.216395552171058,False,prices_model_n100_m3_k01_initial_nodes1_p0.25_iteration6
100,3,1,1,7,0.25,0.9797958971132713,1.0986122886681098,0.5374595031190136,103.5419118856174,5.167084846051276,False,prices_model_n100_m3_k01_initial_nodes1_p0.25_iteration7
100,3,1,1,8,0.25,0.9797958971132713,1.0986122886681098,0.5405522230732211,105.70957230958943,4.745461824543726,False,prices_model_n100_m3_k01_initial_nodes1_p0.25_iteration8
100,3,1,1,9,0.25,0.9797958971132713,1.0986122886681098,0.5372174568416525,104.55853661960654,3.8751602142593393,False,prices_model_n100_m3_k01_initial_nodes1_p0.25_iteration9
100,3,1,1,0,0.29166666666666663,0.9797958971132713,1.0986122886681098,0.53891877763168,108.94660447795057,4.831872316888892,False,prices_model_n100_m3_k01_initial_nodes1_p0.29_iteration0
100,3,1,1,1,0.29166666666666663,0.9797958971132713,1.0986122886681098,0.5322699610973708,114.38107228038832,4.888592556240091,False,prices_model_n100_m3_k01_initial_nodes1_p0.29_iteration1
100,3,1,1,2,0.29166666666666663,0.9797958971132713,1.0986122886681098,0.5457732851065129,91.72775001682088,4.297751644748107,False,prices_model_n100_m3_k01_initial_nodes1_p0.29_iteration2
100,3,1,1,3,0.29166666666666663,0.9797958971132713,1.0986122886681098,0.5399232092574204,103.58258279872194,4.801748734919183,False,prices_model_n100_m3_k01_initial_nodes1_p0.29_iteration3
100,3,1,1,4,0.29166666666666663,0.9797958971132713,1.0986122886681098,0.5359460673800573,109.51963393537535,4.364800248741593,False,prices_model_n100_m3_k01_initial_nodes1_p0.29_iteration4
100,3,1,1,5,0.29166666666666663,0.9797958971132713,1.0986122886681098,0.531404652357313,117.83750991713032,5.335277194102701,False,prices_model_n100_m3_k01_initial_nodes1_p0.29_iteration5
100,3,1,1,6,0.29166666666666663,0.9797958971132713,1.0986122886681098,0.536298261570236,110.6682610146012,5.225660163870108,False,prices_model_n100_m3_k01_initial_nodes1_p0.29_iteration6
100,3,1,1,7,0.29166666666666663,0.9797958971132713,1.0986122886681098,0.5414804470555655,104.14624439161226,4.5211046655722145,False,prices_model_n100_m3_k01_initial_nodes1_p0.29_iteration7
100,3,1,1,8,0.29166666666666663,0.9797958971132713,1.0986122886681098,0.5409017469367868,92.68718547455518,4.4850587384529375,False,prices_model_n100_m3_k01_initial_nodes1_p0.29_iteration8
100,3,1,1,9,0.29166666666666663,0.9797958971132713,1.0986122886681098,0.5294884867079799,107.73918730280938,5.103650069544099,False,prices_model_n100_m3_k01_initial_nodes1_p0.29_iteration9
100,3,1,1,0,0.3333333333333333,0.9898474527915803,0.6931471805599452,0.3419649641562214,100.91481496938655,5.100977227900663,False,prices_model_n100_m3_k01_initial_nodes1_p0.33_iteration0
100,3,1,1,1,0.3333333333333333,0.9898474527915803,0.6931471805599452,0.3379186377648752,105.70259729581761,4.471021707301832,False,prices_model_n100_m3_k01_initial_nodes1_p0.33_iteration1
100,3,1,1,2,0.3333333333333333,0.9898474527915803,0.6931471805599452,0.33811944337979205,113.47946367983629,5.07364105938315,False,prices_model_n100_m3_k01_initial_nodes1_p0.33_iteration2
100,3,1,1,3,0.3333333333333333,0.9898474527915803,0.6931471805599452,0.3401112583545694,111.95774727262508,4.807639861156349,False,prices_model_n100_m3_k01_initial_nodes1_p0.33_iteration3
100,3,1,1,4,0.3333333333333333,0.9898474527915803,0.6931471805599452,0.3511013865793684,86.45349851123929,4.17494666012933,False,prices_model_n100_m3_k01_initial_nodes1_p0.33_iteration4
100,3,1,1,5,0.3333333333333333,0.9898474527915803,0.6931471805599452,0.3399484082674164,112.51928989778891,4.982635913885281,False,prices_model_n100_m3_k01_initial_nodes1_p0.33_iteration5
100,3,1,1,6,0.3333333333333333,0.9898474527915803,0.6931471805599452,0.34310739955152886,109.0195381759554,4.495118265611934,False,prices_model_n100_m3_k01_initial_nodes1_p0.33_iteration6
100,3,1,1,7,0.3333333333333333,0.9898474527915803,0.6931471805599452,0.34165900002697563,108.80138994471675,4.559331003385011,False,prices_model_n100_m3_k01_initial_nodes1_p0.33_iteration7
100,3,1,1,8,0.3333333333333333,0.9898474527915803,0.6931471805599452,0.34006971085692717,109.57492003011869,4.827379656954954,False,prices_model_n100_m3_k01_initial_nodes1_p0.33_iteration8
100,3,1,1,9,0.3333333333333333,0.9898474527915803,0.6931471805599452,0.34316400407280145,93.71857928903948,4.9648758013999075,False,prices_model_n100_m3_k01_initial_nodes1_p0.33_iteration9
100,3,1,1,0,0.375,0.9898474527915803,0.6931471805599452,0.33988993181808214,107.82393251810547,4.69506340380281,False,prices_model_n100_m3_k01_initial_nodes1_p0.38_iteration0
100,3,1,1,1,0.375,0.9898474527915803,0.6931471805599452,0.33740721361482867,113.86711983795733,5.073732770746189,False,prices_model_n100_m3_k01_initial_nodes1_p0.38_iteration1
100,3,1,1,2,0.375,0.9898474527915803,0.6931471805599452,0.34335237279500014,102.76038488019574,5.022420719788625,False,prices_model_n100_m3_k01_initial_nodes1_p0.38_iteration2
100,3,1,1,3,0.375,0.9898474527915803,0.6931471805599452,0.34040185822549757,94.32683767248643,4.654575096174152,False,prices_model_n100_m3_k01_initial_nodes1_p0.38_iteration3
100,3,1,1,4,0.375,0.9898474527915803,0.6931471805599452,0.3398207335703144,112.8289308780332,5.206429677297409,False,prices_model_n100_m3_k01_initial_nodes1_p0.38_iteration4
100,3,1,1,5,0.375,0.9898474527915803,0.6931471805599452,0.340776071931275,102.31129172594737,4.859501663503646,False,prices_model_n100_m3_k01_initial_nodes1_p0.38_iteration5
100,3,1,1,6,0.375,0.9898474527915803,0.6931471805599452,0.3350570044769557,118.12587174535707,5.225973769502288,False,prices_model_n100_m3_k01_initial_nodes1_p0.38_iteration6
100,3,1,1,7,0.375,0.9898474527915803,0.6931471805599452,0.33963140102168354,109.25937524725401,4.875804660802738,False,prices_model_n100_m3_k01_initial_nodes1_p0.38_iteration7
100,3,1,1,8,0.375,0.9898474527915803,0.6931471805599452,0.3370166600346897,116.57280522788628,4.640971880073562,False,prices_model_n100_m3_k01_initial_nodes1_p0.38_iteration8
100,3,1,1,9,0.375,0.9898474527915803,0.6931471805599452,0.34555264935647906,95.03190122580071,4.443158850919653,False,prices_model_n100_m3_k01_initial_nodes1_p0.38_iteration9
100,3,1,1,0,0.41666666666666663,0.9898474527915803,0.6931471805599452,0.3329377994699949,124.51377432211434,5.505504556225874,False,prices_model_n100_m3_k01_initial_nodes1_p0.42_iteration0
100,3,1,1,1,0.41666666666666663,0.9898474527915803,0.6931471805599452,0.3357871892087921,121.37846660998828,4.866415719814466,False,prices_model_n100_m3_k01_initial_nodes1_p0.42_iteration1
100,3,1,1,2,0.41666666666666663,0.9898474527915803,0.6931471805599452,0.3471570191814946,97.4124427871516,4.495146989725228,False,prices_model_n100_m3_k01_initial_nodes1_p0.42_iteration2
100,3,1,1,3,0.41666666666666663,0.9898474527915803,0.6931471805599452,0.3374710983726909,109.18029729411732,4.743495805239427,False,prices_model_n100_m3_k01_initial_nodes1_p0.42_iteration3
100,3,1,1,4,0.41666666666666663,0.9898474527915803,0.6931471805599452,0.33553795371409956,117.46550940961085,5.395465739324029,False,prices_model_n100_m3_k01_initial_nodes1_p0.42_iteration4
100,3,1,1,5,0.41666666666666663,0.9898474527915803,0.6931471805599452,0.3458833865322524,96.77047697378597,4.841085391289006,False,prices_model_n100_m3_k01_initial_nodes1_p0.42_iteration5
100,3,1,1,6,0.41666666666666663,0.9898474527915803,0.6931471805599452,0.34111623948306397,105.03003980528182,4.899117521226028,False,prices_model_n100_m3_k01_initial_nodes1_p0.42_iteration6
100,3,1,1,7,0.41666666666666663,0.9898474527915803,0.6931471805599452,0.3421271029860949,103.85549422073325,4.916608546702919,False,prices_model_n100_m3_k01_initial_nodes1_p0.42_iteration7
100,3,1,1,8,0.41666666666666663,0.9898474527915803,0.6931471805599452,0.34179474256378245,113.0128262821201,5.002607005352204,False,prices_model_n100_m3_k01_initial_nodes1_p0.42_iteration8
100,3,1,1,9,0.41666666666666663,0.9898474527915803,0.6931471805599452,0.34056149041174755,106.46643148209957,4.557387652123658,False,prices_model_n100_m3_k01_initial_nodes1_p0.42_iteration9
100,3,1,1,0,0.4583333333333333,0.9898474527915803,0.6931471805599452,0.3421784045505643,104.03175012137268,5.6785251631068885,False,prices_model_n100_m3_k01_initial_nodes1_p0.46_iteration0
100,3,1,1,1,0.4583333333333333,0.9898474527915803,0.6931471805599452,0.3406844862967206,101.12140138225124,5.235900852647445,False,prices_model_n100_m3_k01_initial_nodes1_p0.46_iteration1
100,3,1,1,2,0.4583333333333333,0.9898474527915803,0.6931471805599452,0.33933501378946235,107.86087283797983,4.818446325688929,False,prices_model_n100_m3_k01_initial_nodes1_p0.46_iteration2
100,3,1,1,3,0.4583333333333333,0.9898474527915803,0.6931471805599452,0.33540004981171073,118.12968948885171,5.341052544640707,False,prices_model_n100_m3_k01_initial_nodes1_p0.46_iteration3
100,3,1,1,4,0.4583333333333333,0.9898474527915803,0.6931471805599452,0.342065571126451,96.29539939101447,5.027601438309523,False,prices_model_n100_m3_k01_initial_nodes1_p0.46_iteration4
100,3,1,1,5,0.4583333333333333,0.9898474527915803,0.6931471805599452,0.34165219428430144,108.72044782911497,4.742720088489652,False,prices_model_n100_m3_k01_initial_nodes1_p0.46_iteration5
100,3,1,1,6,0.4583333333333333,0.9898474527915803,0.6931471805599452,0.33568180377133955,113.09146840042831,5.0817457265694985,False,prices_model_n100_m3_k01_initial_nodes1_p0.46_iteration6
100,3,1,1,7,0.4583333333333333,0.9898474527915803,0.6931471805599452,0.3407866278795619,109.05785066650014,5.0489642606867955,False,prices_model_n100_m3_k01_initial_nodes1_p0.46_iteration7
100,3,1,1,8,0.4583333333333333,0.9898474527915803,0.6931471805599452,0.3440015067481739,107.21519691595107,4.603126630287206,False,prices_model_n100_m3_k01_initial_nodes1_p0.46_iteration8
100,3,1,1,9,0.4583333333333333,0.9898474527915803,0.6931471805599452,0.3416467608078835,101.12127165303195,4.817378766547889,False,prices_model_n100_m3_k01_initial_nodes1_p0.46_iteration9
100,3,1,1,0,0.5,0.9966044044569794,0.0,0.0,103.53345685107199,4.982906604743134,False,prices_model_n100_m3_k01_initial_nodes1_p0.5_iteration0
100,3,1,1,1,0.5,0.9966044044569794,0.0,0.0,120.02188627842484,4.751106186609698,False,prices_model_n100_m3_k01_initial_nodes1_p0.5_iteration1
100,3,1,1,2,0.5,0.9966044044569794,0.0,0.0,101.11813002533398,4.478047876151102,False,prices_model_n100_m3_k01_initial_nodes1_p0.5_iteration2
